frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
1726,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1727,43,610.12,351.04,269.17999999999995,243.04000000000002,-1,-1,-1,-1
1727,45,808.0,79.05,76.25,62.55,-1,-1,-1,-1
1727,47,712.9,53.54,59.51999999999998,51.96,-1,-1,-1,-1
1727,48,509.69,26.44,93.43,56.870000000000005,-1,-1,-1,-1
1727,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1727,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1727,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1727,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1727,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1727,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1727,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1727,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1728,43,607.54,358.5,272.56000000000006,246.32000000000005,-1,-1,-1,-1
1728,45,806.92,79.71,75.98000000000002,62.05,-1,-1,-1,-1
1728,47,713.7,52.36,60.33999999999992,53.09,-1,-1,-1,-1
1728,48,521.67,26.33,99.0,56.870000000000005,-1,-1,-1,-1
1728,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1728,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1728,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1728,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1728,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1728,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1728,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1728,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1729,43,604.96,365.96,275.93999999999994,249.59999999999997,-1,-1,-1,-1
1729,45,805.84,80.36,75.71999999999991,61.55999999999999,-1,-1,-1,-1
1729,47,714.5,51.18,61.15999999999997,54.220000000000006,-1,-1,-1,-1
1729,48,533.65,26.22,104.58000000000004,56.879999999999995,-1,-1,-1,-1
1729,49,1003.84,67.87,54.219999999999914,35.16,-1,-1,-1,-1
1729,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1729,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1729,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1729,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1729,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1729,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1729,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1729,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1730,43,602.38,373.42,279.32000000000005,252.87999999999994,-1,-1,-1,-1
1730,45,804.76,81.02,75.45000000000005,61.06000000000002,-1,-1,-1,-1
1730,47,715.93,50.24,63.22000000000003,53.910000000000004,-1,-1,-1,-1
1730,48,545.62,26.11,110.16999999999996,56.89,-1,-1,-1,-1
1730,49,987.14,65.91,66.2700000000001,36.260000000000005,-1,-1,-1,-1
1730,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1730,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1730,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1730,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1730,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1730,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1730,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1730,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1731,43,599.8,380.88,282.70000000000005,256.15999999999997,-1,-1,-1,-1
1731,45,803.68,81.68,75.19000000000005,60.56,-1,-1,-1,-1
1731,47,717.35,49.31,65.27999999999997,53.59,-1,-1,-1,-1
1731,48,557.6,26.0,115.75,56.89,-1,-1,-1,-1
1731,49,970.45,63.96,78.29999999999995,37.35,-1,-1,-1,-1
1731,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1731,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1731,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1731,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1731,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1731,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1731,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1731,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1732,43,597.22,388.34,286.0799999999999,259.44,-1,-1,-1,-1
1732,45,802.6,82.34,74.92999999999995,60.06,-1,-1,-1,-1
1732,47,718.78,48.38,67.34000000000003,53.27,-1,-1,-1,-1
1732,48,572.58,33.2,115.74000000000001,51.75999999999999,-1,-1,-1,-1
1732,49,953.75,62.0,90.34999999999991,38.45,-1,-1,-1,-1
1732,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1732,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1732,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1732,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1732,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1732,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1732,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1732,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1733,43,594.63,395.8,289.47,262.71999999999997,-1,-1,-1,-1
1733,45,801.52,82.99,74.65999999999997,59.57000000000001,-1,-1,-1,-1
1733,47,720.2,47.44,69.40999999999997,52.96000000000001,-1,-1,-1,-1
1733,48,589.71,34.36,117.58999999999992,51.760000000000005,-1,-1,-1,-1
1733,49,934.74,61.38,91.18000000000006,38.550000000000004,-1,-1,-1,-1
1733,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1733,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1733,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1733,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1733,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1733,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1733,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1733,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1734,43,592.05,403.26,292.85,266.0,-1,-1,-1,-1
1734,45,800.44,83.65,74.39999999999998,59.06999999999999,-1,-1,-1,-1
1734,47,722.5,47.56,70.59000000000003,52.22,-1,-1,-1,-1
1734,48,606.84,35.52,119.43999999999994,51.76,-1,-1,-1,-1
1734,49,915.73,60.76,92.01999999999998,38.660000000000004,-1,-1,-1,-1
1734,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1734,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1734,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1734,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1734,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1734,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1734,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1734,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1735,43,589.47,410.72,296.23,269.28,-1,-1,-1,-1
1735,45,799.36,84.31,74.13,58.56999999999999,-1,-1,-1,-1
1735,47,724.8,47.67,71.78000000000009,51.480000000000004,-1,-1,-1,-1
1735,48,623.97,36.69,121.27999999999997,51.760000000000005,-1,-1,-1,-1
1735,49,896.72,60.14,92.85000000000002,38.760000000000005,-1,-1,-1,-1
1735,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1735,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1735,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1735,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1735,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1735,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1735,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1735,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1736,43,585.84,420.43,300.56999999999994,274.19,-1,-1,-1,-1
1736,45,798.28,84.97,73.87,58.06999999999999,-1,-1,-1,-1
1736,47,727.1,47.79,72.97000000000003,50.74,-1,-1,-1,-1
1736,48,641.1,37.85,123.13,51.76,-1,-1,-1,-1
1736,49,877.71,59.52,93.67999999999995,38.87,-1,-1,-1,-1
1736,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1736,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1736,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1736,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1736,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1736,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1736,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1736,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1737,43,582.21,430.14,304.90999999999997,279.09000000000003,-1,-1,-1,-1
1737,45,797.2,85.62,73.59999999999991,57.579999999999984,-1,-1,-1,-1
1737,47,729.4,47.9,74.14999999999998,50.01,-1,-1,-1,-1
1737,48,658.71,38.62,123.13,51.76,-1,-1,-1,-1
1737,49,858.7,58.9,94.50999999999999,38.970000000000006,-1,-1,-1,-1
1737,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1737,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1737,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1737,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1737,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1737,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1737,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1737,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1738,43,578.58,439.85,309.25,284.0,-1,-1,-1,-1
1738,45,796.39,85.74,73.31000000000006,57.39999999999999,-1,-1,-1,-1
1738,47,732.45,47.53,75.76999999999998,50.010000000000005,-1,-1,-1,-1
1738,48,676.32,39.4,123.13,51.76,-1,-1,-1,-1
1738,49,842.35,57.18,94.50999999999999,38.970000000000006,-1,-1,-1,-1
1738,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1738,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1738,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1738,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1738,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1738,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1738,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1738,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1739,43,574.95,449.55,313.5799999999999,288.92,-1,-1,-1,-1
1739,45,795.58,85.86,73.00999999999999,57.22000000000001,-1,-1,-1,-1
1739,47,735.5,47.15,77.38999999999999,50.01,-1,-1,-1,-1
1739,48,693.93,40.17,123.13,51.760000000000005,-1,-1,-1,-1
1739,49,825.99,55.46,94.51999999999998,38.970000000000006,-1,-1,-1,-1
1739,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1739,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1739,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1739,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1739,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1739,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1739,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1739,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1740,43,571.32,459.26,317.91999999999996,293.82000000000005,-1,-1,-1,-1
1740,45,794.77,85.98,72.71000000000004,57.040000000000006,-1,-1,-1,-1
1740,47,738.55,46.78,79.00999999999999,50.010000000000005,-1,-1,-1,-1
1740,48,711.54,40.95,123.13,51.75999999999999,-1,-1,-1,-1
1740,49,809.64,53.74,94.50999999999999,38.96999999999999,-1,-1,-1,-1
1740,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1740,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1740,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1740,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1740,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1740,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1740,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1740,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1741,43,567.69,468.97,322.26,298.73,-1,-1,-1,-1
1741,45,793.96,86.1,72.41999999999996,56.860000000000014,-1,-1,-1,-1
1741,47,741.6,46.41,80.63,50.010000000000005,-1,-1,-1,-1
1741,48,729.15,41.72,123.13,51.760000000000005,-1,-1,-1,-1
1741,49,793.98,52.36,94.50999999999999,38.97,-1,-1,-1,-1
1741,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1741,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1741,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1741,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1741,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1741,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1741,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1741,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1742,43,564.06,478.68,326.6,303.64000000000004,-1,-1,-1,-1
1742,45,793.15,86.22,72.12,56.68000000000001,-1,-1,-1,-1
1742,47,744.84,45.91,80.63,50.010000000000005,-1,-1,-1,-1
1742,48,746.75,42.5,123.13999999999999,51.760000000000005,-1,-1,-1,-1
1742,49,778.31,50.98,94.5200000000001,38.970000000000006,-1,-1,-1,-1
1742,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1742,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1742,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1742,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1742,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1742,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1742,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1742,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1743,43,560.43,488.38,330.94000000000005,308.54999999999995,-1,-1,-1,-1
1743,45,792.34,86.34,71.82999999999993,56.5,-1,-1,-1,-1
1743,47,749.63,46.51,83.46000000000004,50.01,-1,-1,-1,-1
1743,48,764.36,43.27,123.13999999999999,51.76,-1,-1,-1,-1
1743,49,762.65,49.6,94.50999999999999,38.96999999999999,-1,-1,-1,-1
1743,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1743,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1743,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1743,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1743,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1743,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1743,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1743,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1744,43,556.81,498.09,335.2700000000001,313.46,-1,-1,-1,-1
1744,45,791.53,86.46,71.52999999999997,56.32000000000001,-1,-1,-1,-1
1744,47,754.42,47.1,86.29000000000008,50.01,-1,-1,-1,-1
1744,48,781.97,44.05,123.13,51.760000000000005,-1,-1,-1,-1
1744,49,747.05,49.4,94.5200000000001,38.970000000000006,-1,-1,-1,-1
1744,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1744,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1744,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1744,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1744,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1744,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1744,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1744,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1745,43,553.18,507.8,339.6,318.36999999999995,-1,-1,-1,-1
1745,45,790.72,86.58,71.24000000000001,56.14,-1,-1,-1,-1
1745,47,759.21,47.7,89.12,50.00999999999999,-1,-1,-1,-1
1745,48,799.58,44.82,123.13,51.76,-1,-1,-1,-1
1745,49,731.46,49.19,94.50999999999999,38.97,-1,-1,-1,-1
1745,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1745,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1745,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1745,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1745,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1745,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1745,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1745,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1746,43,549.55,517.5,343.94000000000005,323.28,-1,-1,-1,-1
1746,45,789.91,86.7,70.94000000000005,55.959999999999994,-1,-1,-1,-1
1746,47,764.01,48.3,91.94000000000005,50.010000000000005,-1,-1,-1,-1
1746,48,817.19,45.59,123.13,51.75999999999999,-1,-1,-1,-1
1746,49,715.86,48.98,94.51999999999998,38.970000000000006,-1,-1,-1,-1
1746,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1746,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1746,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1746,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1746,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1746,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1746,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1746,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1747,43,545.92,527.21,348.2800000000001,328.18999999999994,-1,-1,-1,-1
1747,45,789.1,86.82,70.63999999999999,55.78,-1,-1,-1,-1
1747,47,768.8,48.9,94.7700000000001,50.01,-1,-1,-1,-1
1747,48,838.19,46.97,123.13,51.760000000000005,-1,-1,-1,-1
1747,52,1269.17,1060.26,525.5,19.74000000000001,-1,-1,-1,-1
1747,49,700.27,48.78,94.50999999999999,38.97,-1,-1,-1,-1
1747,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1747,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1747,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1747,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1747,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1747,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1747,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1747,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1748,43,539.61,540.93,353.18999999999994,333.37,-1,-1,-1,-1
1748,45,788.08,86.88,70.64999999999998,55.78,-1,-1,-1,-1
1748,47,774.78,49.15,97.32000000000005,50.01,-1,-1,-1,-1
1748,48,859.19,48.35,123.13,51.76,-1,-1,-1,-1
1748,52,1248.14,1031.45,573.8599999999999,48.549999999999955,-1,-1,-1,-1
1748,49,684.67,48.57,94.5200000000001,38.970000000000006,-1,-1,-1,-1
1748,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1748,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1748,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1748,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1748,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1748,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1748,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1748,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1749,43,533.31,554.65,358.09000000000003,338.55000000000007,-1,-1,-1,-1
1749,45,787.07,86.94,70.63999999999999,55.78,-1,-1,-1,-1
1749,47,780.75,49.39,99.88,50.010000000000005,-1,-1,-1,-1
1749,48,880.19,49.73,123.13999999999999,51.76,-1,-1,-1,-1
1749,52,1225.55,1001.85,592.55,77.35000000000002,-1,-1,-1,-1
1749,49,672.41,47.53,90.85000000000002,38.849999999999994,-1,-1,-1,-1
1749,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1749,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1749,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1749,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1749,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1749,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1749,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1749,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1750,43,527.0,568.37,363.0,343.73,-1,-1,-1,-1
1750,45,786.05,87.0,70.65000000000009,55.78,-1,-1,-1,-1
1750,47,786.73,49.64,102.42999999999995,50.010000000000005,-1,-1,-1,-1
1750,48,898.27,50.42,123.13,51.760000000000005,-1,-1,-1,-1
1750,52,1234.9,975.13,572.1099999999999,104.19999999999993,-1,-1,-1,-1
1750,49,660.14,46.49,87.20000000000005,38.73,-1,-1,-1,-1
1750,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1750,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1750,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1750,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1750,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1750,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1750,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1750,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1751,43,520.7,582.09,367.9,348.90999999999997,-1,-1,-1,-1
1751,45,785.04,87.06,70.63999999999999,55.78,-1,-1,-1,-1
1751,47,792.7,49.89,104.99000000000001,50.010000000000005,-1,-1,-1,-1
1751,48,916.34,51.1,123.13,51.76,-1,-1,-1,-1
1751,52,1235.9,942.87,560.02,136.60000000000002,-1,-1,-1,-1
1751,49,647.88,45.44,83.53999999999996,38.620000000000005,-1,-1,-1,-1
1751,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1751,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1751,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1751,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1751,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1751,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1751,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1751,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1752,43,514.39,595.81,372.81000000000006,354.09000000000003,-1,-1,-1,-1
1752,45,784.02,87.12,70.63999999999999,55.78,-1,-1,-1,-1
1752,47,802.36,50.47,106.21000000000004,50.010000000000005,-1,-1,-1,-1
1752,48,934.42,51.79,123.13,51.76,-1,-1,-1,-1
1752,52,1236.9,910.6,547.9399999999998,168.9999999999999,-1,-1,-1,-1
1752,49,635.62,44.4,79.88,38.49,-1,-1,-1,-1
1752,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1752,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1752,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1752,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1752,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1752,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1752,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1752,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1753,43,508.09,609.53,377.71,359.27,-1,-1,-1,-1
1753,45,783.0,87.18,70.64999999999998,55.78,-1,-1,-1,-1
1753,47,812.02,51.04,107.43000000000006,50.01,-1,-1,-1,-1
1753,48,953.39,51.28,123.13,51.760000000000005,-1,-1,-1,-1
1753,52,1234.67,887.59,539.0799999999999,192.14,-1,-1,-1,-1
1753,49,624.51,44.53,79.88999999999999,38.489999999999995,-1,-1,-1,-1
1753,1,558.36,94.45,105.13,74.86,-1,-1,-1,-1
1753,2,573.7,72.89,87.70999999999992,72.16000000000001,-1,-1,-1,-1
1753,4,913.24,93.02,58.89999999999998,51.55,-1,-1,-1,-1
1753,5,894.24,95.32,50.67999999999995,48.68000000000001,-1,-1,-1,-1
1753,6,878.4,107.28,49.10000000000002,38.44,-1,-1,-1,-1
1753,8,1176.01,82.17,77.1099999999999,91.91000000000001,-1,-1,-1,-1
1753,0,1285.84,363.23,230.51999999999998,183.67999999999995,-1,-1,-1,-1
1753,3,931.96,78.33,81.36000000000001,67.67999999999999,-1,-1,-1,-1
1754,43,501.78,623.25,382.62,364.45000000000005,-1,-1,-1,-1
1754,45,781.99,87.24,70.63999999999999,55.780000000000015,-1,-1,-1,-1
